name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date
2018 Hyundai i30 PD MY18 Active Black 6 Speed Sports Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Hyundai-i30/34023265,"$16,999","175,114 Kms",Sports Automatic,Petrol - Unleaded,Hatchback,20251105
2017 Hyundai i30 PD MY18 Active Black 6 Speed Sports Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Hyundai-i30/34075251,"$17,999","91,161 Kms",Sports Automatic,Petrol - Unleaded,Hatchback,20251105
2017 Hyundai i30 PD MY18 Active Black 6 Speed Sports Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Hyundai-i30/34075251,"$17,999","91,161 Kms",Sports Automatic,Petrol - Unleaded,Hatchback,20251105
2017 Hyundai i30 PD MY18 Active Black 6 Speed Sports Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Hyundai-i30/34075251,"$17,999","91,161 Kms",Sports Automatic,Petrol - Unleaded,Hatchback,20251105
2017 Hyundai i30 PD MY18 Active White 6 Speed Manual Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Hyundai-i30/34076714,"$9,999","253,606 Kms",Manual,Petrol - Unleaded,Hatchback,20251105
2017 Hyundai i30 PD MY18 Active White 6 Speed Manual Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Hyundai-i30/34076714,"$9,999","253,606 Kms",Manual,Petrol - Unleaded,Hatchback,20251105
2017 Hyundai i30 PD MY18 Active White 6 Speed Manual Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Hyundai-i30/34076714,"$9,999","253,606 Kms",Manual,Petrol - Unleaded,Hatchback,20251105
2017 Subaru Impreza G5 MY17 2.0i-S CVT AWD Black 7 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Subaru-Impreza/34012788,"$16,999","147,767 Kms",Constant Variable,Petrol - Unleaded,Hatchback,20251105
2017 Subaru Impreza G5 MY17 2.0i-S CVT AWD Black 7 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Subaru-Impreza/34012788,"$16,999","147,767 Kms",Constant Variable,Petrol - Unleaded,Hatchback,20251105
2017 Subaru Impreza G5 MY17 2.0i-S CVT AWD Black 7 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Subaru-Impreza/34012788,"$16,999","147,767 Kms",Constant Variable,Petrol - Unleaded,Hatchback,20251105
